date,Atibainha-QNat,QT6,Cachoeira-QNat,PaivaCastro-Qjus,Jaguari-Qjus,PaivaCastro-Vop,QT7,PaivaCastro-QNat,Atibainha-Qjus,Atibainha-Vop,QT5,Cachoeira-Vop,Jaguari-QNat,Jaguari-Vop,Cachoeira-Qjus,ESI
2004-9-11,1.05,24.31,0.24,1.0,1.0,55.34,28.81,5.05,0.2,46.73,27.116,49.16,3.41,33.03,3.43,33.0
2006-12-15,5.07,23.04,7.21,1.0,2.0,47.56,23.08,3.01,0.5,39.17,28.07,36.67,17.5,33.6,1.5,33.0
2006-6-19,3.72,26.71,0.97,1.0,2.0,48.67,29.37,1.76,0.52,54.4,32.25,49.67,21.71,65.17,2.0,30.1
2004-2-15,8.82,26.3,6.55,0.22,0.7,49.22,23.24,9.5,0.1,48.74,28.09,39.45,23.94,6.39,0.42,33.0
2011-7-4,3.82,25.0,3.73,1.0,1.5,45.36,21.0,2.7,1.5,56.34,32.0,65.39,11.12,97.55,1.5,30.8
2005-4-30,8.39,23.04,6.15,1.0,1.0,58.14,21.31,3.83,0.21,47.73,24.3,46.63,17.72,57.41,2.02,31.6
2013-11-6,5.5,29.95,4.32,1.0,2.4,51.44,24.99,3.03,2.0,59.7,31.1,52.11,23.69,31.12,3.5,30.2
2010-2-2,16.56,12.57,13.85,0.2,83.75,66.62,0.0,25.39,10.3,104.66,16.27,88.86,60.81,99.39,5.13,33.0
2004-10-16,8.86,23.43,2.08,1.0,1.5,59.26,21.6,6.05,0.4,44.73,22.7,47.13,23.1,26.79,1.0,30.8
2004-2-17,7.34,26.48,6.6,0.22,0.4,43.17,23.39,7.94,0.1,52.17,15.1,40.51,27.11,6.25,0.43,31.6
2011-1-13,46.96,0.0,28.25,45.42,38.2,74.65,0.0,52.56,0.25,57.6,0.0,52.93,111.69,96.34,0.25,26.3
2009-3-7,2.15,21.53,7.32,1.0,0.5,51.44,14.71,4.88,0.5,60.13,27.9,45.53,25.9,83.62,0.5,31.3
2012-10-8,3.75,33.01,6.28,1.0,3.5,53.66,31.0,2.47,2.5,37.57,32.0,38.58,5.72,63.88,3.5,32.0
2006-4-19,5.02,23.22,7.86,1.0,1.0,53.1,20.01,6.43,0.51,53.38,28.06,60.08,16.02,70.58,0.51,33.0
2009-4-30,2.86,27.21,5.18,1.0,2.0,58.7,24.9,4.43,2.0,62.6,28.07,62.14,21.3,93.81,2.0,32.0
2008-2-24,5.47,19.26,8.62,0.6,0.3,55.34,11.75,2.45,0.2,38.38,29.06,43.84,36.77,43.15,0.32,31.4
2007-9-8,4.17,30.0,1.71,0.6,1.5,60.39,29.49,1.11,1.0,48.53,30.86,46.83,11.5,36.59,2.0,28.4
2010-4-25,4.4,25.25,10.99,1.0,4.0,49.77,13.07,7.26,2.0,84.56,25.19,78.05,16.24,103.9,1.0,29.5
2012-4-30,11.03,26.73,4.08,1.0,2.0,61.52,25.71,5.39,0.5,75.57,30.0,58.37,27.71,73.43,0.5,26.0
2009-4-11,1.39,25.33,7.37,1.0,1.5,54.22,26.93,4.34,1.5,61.36,23.14,52.45,28.43,94.59,1.0,30.5
2007-10-29,1.27,13.77,0.82,0.6,1.0,57.58,19.29,1.87,1.0,37.2,29.88,38.97,13.28,26.0,1.0,27.7
2006-3-25,8.33,19.91,10.22,1.0,1.0,51.99,1.19,8.34,0.51,49.54,30.05,56.12,40.87,65.53,0.8,33.0
2010-3-31,17.18,12.03,14.95,0.2,5.0,59.26,0.0,5.59,1.0,77.47,25.32,78.8,34.0,102.59,1.0,32.7
2013-4-11,4.5,10.25,6.26,1.0,1.0,50.88,7.5,7.1,0.25,61.19,21.58,49.76,27.74,64.55,0.25,31.6
2004-10-31,1.08,24.69,1.13,1.0,1.0,48.11,19.72,3.08,0.4,43.93,29.95,48.55,13.69,26.26,1.02,33.0
2007-8-11,4.15,26.8,2.67,0.6,0.5,54.22,26.77,3.76,0.5,47.53,23.14,49.26,11.02,41.27,1.02,31.3
2010-2-27,10.82,13.93,11.26,0.2,40.0,55.34,0.0,6.75,7.0,78.53,25.131,88.0,40.0,97.13,6.0,31.2
2013-2-28,1.49,9.13,6.68,1.0,1.5,49.77,732.19,8.24,0.5,46.15,26.25,48.35,12.98,59.14,0.5,33.0
2013-3-10,19.06,27.37,4.75,1.0,2.5,55.34,20.03,14.32,1.0,49.04,27.5,49.56,45.75,59.19,1.0,33.0
2009-10-1,2.34,29.9,2.36,1.0,2.0,55.34,26.3,3.34,2.5,50.95,25.1,48.55,12.04,86.33,2.0,30.9
2010-3-28,12.18,21.31,11.7,0.2,5.0,58.7,736.42,3.67,1.0,77.47,23.14,79.39,22.98,101.6,1.0,30.1
2007-6-11,3.33,27.23,3.48,1.0,1.0,58.14,23.23,3.75,0.5,50.35,30.14,44.83,11.66,45.06,1.01,29.9
2005-12-13,5.35,27.63,2.34,1.0,1.75,51.44,26.3,2.46,0.5,38.78,30.2,35.16,20.15,38.1,1.7,30.2
2009-1-2,5.44,15.25,11.06,1.0,1.0,56.46,731.25,4.5,1.0,53.18,15.03,43.84,33.08,51.68,1.0,22.0
2005-8-23,1.12,29.15,1.11,1.0,2.0,48.67,32.34,0.67,0.51,54.81,32.1,50.39,8.66,47.64,3.48,30.8
2006-12-7,5.58,17.31,5.62,1.0,1.0,57.58,2.53,12.93,0.5,39.57,22.39,39.83,26.57,34.49,0.52,29.9
2005-7-25,7.01,26.36,2.57,1.0,1.0,57.02,22.9,5.87,0.51,57.66,23.16,54.22,23.9,52.44,2.4,28.6
2005-10-10,3.69,19.52,3.04,1.0,3.0,50.33,15.22,3.7,0.5,49.34,29.66,43.84,10.15,40.58,3.4,30.9
2011-3-11,8.45,10.0,26.11,1.0,55.33,47.01,0.0,6.17,0.25,60.56,30.0,65.28,44.54,95.49,0.25,31.3
2014-2-8,0.12,23.02,1.03,0.5,1.0,45.91,22.0,0.22,1.0,43.89,34.0,34.63,1.25,15.69,1.0,31.3
2013-9-23,2.17,32.69,2.31,1.0,2.5,45.36,30.47,6.01,4.0,51.95,26.22,46.55,4.73,40.41,2.5,32.2
2013-10-21,7.73,30.21,4.79,1.0,2.0,48.67,31.59,3.88,2.0,58.87,28.89,53.96,14.51,34.29,2.0,30.8
2011-11-19,1.03,3.95,6.21,1.0,3.0,46.46,6.48,3.73,0.5,50.08,28.0,48.35,34.76,72.99,0.5,31.7
2013-3-22,7.32,29.71,6.4,1.0,1.0,51.44,25.13,11.04,0.25,65.02,20.1,47.95,45.03,61.34,0.25,30.7
2006-11-6,1.42,29.91,2.8,1.0,2.0,49.77,28.36,1.44,1.01,43.73,30.32,36.39,6.65,38.06,2.0,29.3
2005-2-25,2.02,27.54,4.51,1.0,1.0,39.35,22.04,4.89,0.21,40.95,27.0,35.26,18.71,49.3,2.01,32.4
2007-4-21,1.14,27.93,1.75,0.6,1.0,48.67,23.99,3.59,1.01,44.93,28.06,46.13,16.25,50.42,1.0,33.0
2013-8-21,3.95,29.1,1.18,1.0,1.5,47.01,23.33,1.99,2.5,56.76,30.55,44.67,12.53,49.07,2.0,33.0
2007-5-25,7.11,15.2,3.25,0.6,1.0,53.1,17.35,4.26,0.63,48.94,23.99,45.73,13.35,46.37,0.63,30.6
2008-8-31,3.11,25.93,1.08,1.0,3.5,64.35,29.4,7.72,1.0,50.15,25.77,51.73,13.95,59.19,4.5,29.0
2012-5-23,3.35,15.3,3.25,1.0,2.0,56.46,10.86,3.46,1.0,63.1,30.0,67.6,12.86,74.02,1.0,30.0
2007-3-14,4.04,30.34,7.02,0.34,1.0,55.9,25.6,2.85,0.5,42.74,27.03,42.26,13.45,50.84,1.5,33.0
2005-9-2,6.06,29.44,3.92,1.0,3.0,52.55,32.24,8.08,0.51,55.01,30.511,48.75,31.03,45.56,3.49,33.0
2007-3-15,11.58,23.55,3.09,0.3,1.0,55.9,27.74,4.21,0.5,43.73,23.19,42.36,24.36,50.79,1.5,31.6
2011-3-17,8.14,10.0,17.44,1.0,60.0,45.36,0.0,4.4,0.25,55.5,24.9,68.94,37.54,94.17,0.25,31.7
2009-10-15,1.14,21.35,2.25,1.0,2.0,51.99,23.99,1.54,2.0,56.03,28.03,46.23,20.59,85.52,2.0,33.0
2009-9-16,1.31,3.15,3.3,1.0,2.0,55.34,0.0,6.55,1.0,58.48,24.98,54.22,12.35,86.68,1.0,33.0
2004-12-23,6.87,23.35,1.01,1.0,1.0,55.9,24.3,6.91,0.4,44.53,28.03,29.8,29.37,27.74,0.51,30.5
2010-4-8,17.06,0.0,24.18,0.2,40.0,57.58,0.0,12.56,1.0,84.56,25.11,82.86,57.52,104.34,4.35,31.4
2004-9-10,1.05,24.33,1.02,1.0,1.0,56.46,30.47,4.04,0.2,46.93,27.93,49.06,8.78,33.31,3.42,33.0
2010-2-4,11.07,0.0,9.89,0.2,68.33,61.52,0.0,20.03,8.2,103.1,15.6,89.83,51.14,99.14,6.0,33.0
2006-12-25,15.06,0.65,9.32,1.0,1.0,56.46,6.94,9.54,0.5,42.93,17.5,40.7,38.4,34.33,1.0,30.0
2007-8-31,4.09,29.67,2.51,0.6,1.5,51.99,27.56,0.05,1.0,49.14,23.1,46.43,9.32,37.98,2.0,26.6
2012-4-6,1.22,32.0,1.33,1.0,2.0,42.62,30.0,5.18,0.5,61.83,28.0,53.65,11.32,76.88,1.0,31.7
2011-8-26,2.87,24.0,2.93,1.0,4.0,44.26,22.19,2.66,2.0,39.81,29.4,63.53,9.69,89.48,2.0,33.0
2004-1-23,3.25,26.15,4.05,0.22,0.7,54.22,24.33,4.58,0.3,41.94,26.82,32.65,32.18,6.1,0.52,30.2
2005-12-24,5.7,22.32,11.91,1.0,1.0,47.56,14.39,4.03,0.5,41.35,28.02,34.98,47.36,39.63,0.5,33.0
2012-9-22,1.88,26.02,0.45,1.0,2.5,50.33,21.0,2.53,2.5,47.6,30.0,42.52,13.74,66.83,2.5,33.0
2010-8-1,4.22,19.34,5.82,1.0,2.5,49.77,9.86,4.41,1.0,85.66,27.99,79.45,12.36,97.31,1.5,31.4
2011-4-3,8.65,25.0,19.46,1.0,1.5,50.88,0.0,7.62,0.5,51.12,21.58,59.65,52.17,95.25,0.5,31.4
2010-8-6,3.09,19.53,4.21,1.0,2.5,50.33,9.41,3.39,1.0,83.67,24.08,74.82,6.23,97.13,1.5,29.9
2006-1-22,3.36,26.95,1.2,1.0,1.0,40.44,25.49,2.4,0.5,38.78,32.08,43.74,18.05,45.92,0.53,33.0
2007-1-28,8.94,9.9,6.5,1.0,0.5,51.99,0.0,7.9,0.5,37.0,25.1,42.66,39.66,50.14,0.51,33.0
2012-10-18,1.06,32.49,5.31,1.0,3.5,46.46,32.39,3.46,2.5,41.85,26.5,36.41,8.16,60.89,2.69,30.9
2013-4-28,0.83,29.67,0.79,1.0,2.5,52.55,33.06,6.98,2.5,57.6,28.0,45.16,16.2,65.37,1.0,33.0
2012-12-7,2.81,25.36,3.05,1.0,3.0,50.33,26.09,2.26,2.5,58.87,32.22,37.72,7.53,48.61,1.5,33.0
2010-5-17,6.44,22.35,4.06,1.0,2.0,54.78,25.06,5.44,1.0,94.81,25.29,85.59,15.49,101.73,1.0,31.7
2010-5-29,2.35,25.15,5.47,1.0,2.0,56.46,22.63,10.84,1.0,94.58,26.5,89.56,18.87,100.74,1.0,32.9
2011-7-30,2.37,25.0,5.0,1.0,3.6,43.72,22.0,3.52,2.0,50.5,30.0,61.8,3.13,94.29,2.0,33.0
2006-10-28,1.08,28.6,1.03,1.0,3.0,49.77,30.86,1.75,2.01,43.33,32.25,35.07,9.65,40.45,4.04,33.0
2014-3-21,0.79,23.56,2.16,0.2,1.0,49.77,23.39,6.06,1.0,51.95,21.113,33.99,8.18,7.95,1.0,26.4
2013-6-17,2.87,30.13,6.36,1.0,2.0,52.55,25.12,8.46,1.5,42.46,27.0,45.46,8.35,60.54,0.5,32.5
2006-8-6,0.88,27.43,3.58,1.0,2.0,48.11,27.57,2.04,0.52,58.07,27.8,54.96,15.33,56.97,2.0,32.3
2009-10-17,5.57,22.11,3.79,1.0,2.0,57.58,23.53,6.63,2.0,56.23,28.03,47.34,20.14,85.34,2.0,30.7
2005-6-2,2.27,28.06,1.87,1.0,1.0,56.46,25.01,2.98,0.21,53.79,30.1,58.89,21.4,58.0,0.53,32.1
2005-7-30,4.42,25.09,1.05,1.0,1.0,45.36,27.4,4.03,0.51,56.44,29.0,55.38,15.12,52.11,2.52,33.0
2009-4-27,1.05,26.76,5.12,1.0,2.0,57.58,25.37,2.01,2.0,62.6,25.8,61.81,21.76,93.99,2.0,29.3
2010-9-26,2.02,26.32,2.48,1.0,4.5,53.1,21.75,4.09,2.5,76.22,28.27,56.37,9.95,86.79,3.0,29.4
2014-1-19,4.89,30.9,2.03,1.0,1.0,39.35,32.3,0.98,1.0,46.15,30.2,48.05,7.11,19.84,1.0,29.7
2004-11-29,11.54,23.03,4.35,1.0,0.88,62.65,20.73,16.56,0.4,42.74,30.04,36.96,35.69,26.49,1.59,29.4
2009-9-9,27.74,27.93,12.59,0.0,2.0,73.5,23.53,34.0,1.63,68.83,8.56,50.29,52.43,85.0,1.67,24.1
2014-5-2,0.79,15.0,0.13,0.2,1.0,49.77,15.1,2.79,1.0,49.25,19.4,39.53,5.87,2.85,1.0,22.0
2012-6-27,1.46,13.34,7.2,1.0,1.0,50.33,0.0,6.26,0.5,42.87,28.0,52.11,22.15,81.4,0.5,31.8
2007-6-18,3.78,26.77,3.59,1.0,1.0,55.9,20.29,1.35,0.5,49.74,30.05,41.68,12.97,44.22,1.0,30.4
2012-9-14,1.84,26.02,0.22,1.0,2.5,50.88,22.6,4.0,2.5,51.95,30.0,48.95,0.51,67.98,2.5,33.0
2006-1-13,1.27,12.11,7.21,1.0,0.85,41.53,3.05,2.5,0.5,39.17,24.2,44.24,20.82,46.28,0.53,33.0
2005-4-12,5.33,27.37,7.24,1.0,1.0,52.55,21.94,5.09,0.21,43.13,23.42,45.93,18.31,58.49,0.51,33.0
2009-5-2,2.06,27.26,4.87,1.0,2.0,60.95,24.39,4.37,2.0,62.6,27.32,62.57,15.19,93.57,2.0,29.7
2013-11-30,0.75,26.61,10.87,1.0,2.5,48.67,14.33,2.02,1.0,52.37,31.01,46.95,13.26,27.81,1.0,33.0
2011-2-20,3.65,9.9,12.62,1.0,34.99,45.91,0.0,3.98,0.25,60.35,29.82,51.49,23.77,94.11,0.25,32.8
2010-10-3,2.42,10.25,6.43,1.0,4.5,48.11,11.1,2.7,2.5,72.54,27.116,58.8,10.18,86.33,3.0,31.2
2005-9-27,2.95,19.93,4.22,1.0,3.0,57.02,17.63,3.64,0.51,55.83,31.81,48.04,12.5,41.36,3.48,31.0
2004-5-15,4.27,23.93,2.4,0.1,0.7,58.14,26.93,3.06,0.1,49.94,26.1,47.23,16.36,9.31,0.4,30.6
2004-11-22,1.23,19.63,5.44,1.0,1.0,42.07,14.7,1.71,0.4,41.94,25.03,42.85,15.7,26.86,0.51,29.6
2006-8-21,1.09,25.69,1.0,1.0,3.0,62.08,27.73,3.31,0.52,55.01,30.94,50.8,12.8,53.82,3.04,27.8
2007-1-8,11.44,0.0,11.26,1.0,0.5,59.26,0.0,8.22,0.51,45.33,24.13,52.97,92.97,40.67,0.53,28.0
2008-5-25,2.96,25.16,0.96,1.0,1.0,56.46,27.74,4.67,0.5,49.34,27.6,57.18,19.07,65.27,1.0,30.3
2008-6-21,1.53,21.69,1.4,1.0,1.0,57.02,22.49,4.28,0.5,49.54,25.04,58.03,18.62,66.41,0.5,30.8
2004-1-11,3.15,23.06,8.98,0.22,0.7,40.44,16.81,2.17,0.3,41.15,23.19,32.46,30.84,5.81,0.52,28.7
2013-5-9,2.58,30.29,3.74,1.0,2.5,51.99,29.93,3.34,2.5,59.5,25.57,48.25,13.37,63.27,1.0,28.5
2012-11-29,1.17,27.03,1.61,1.0,2.5,48.11,29.47,4.98,1.0,60.13,24.9,35.28,5.73,50.46,1.0,32.3
2004-5-24,2.48,29.14,4.68,0.1,0.7,66.62,25.06,2.11,0.1,53.79,29.19,48.35,22.02,8.72,1.4,27.7
2012-3-17,2.33,23.04,2.66,1.0,2.0,40.98,23.04,1.87,1.0,56.34,24.69,53.14,14.3,79.71,1.0,29.9
2006-6-17,2.28,26.68,1.01,1.0,2.0,45.36,23.5,4.11,0.52,54.81,28.4,49.36,15.97,65.48,2.02,33.0
2005-11-30,4.66,21.67,5.09,1.0,2.0,31.79,7.91,0.45,0.49,35.43,32.6,33.58,9.91,38.91,2.49,33.0
2011-7-3,8.0,25.0,3.73,1.0,1.5,42.07,21.0,2.5,1.5,56.76,31.5,65.61,16.81,97.68,1.5,33.0
2007-3-6,1.05,29.63,1.14,1.0,1.0,49.77,26.14,2.84,0.5,39.76,30.13,39.93,18.28,52.3,1.5,33.0
2012-10-6,1.5,33.0,2.68,1.0,3.5,48.67,30.0,4.9,2.5,37.37,32.0,38.2,14.24,64.5,3.5,32.5
2006-5-10,3.56,27.63,4.0,1.0,2.0,48.67,25.52,4.17,0.52,57.26,28.37,56.23,12.66,69.19,1.0,33.0
2009-12-1,4.65,35.47,1.81,1.0,2.0,60.39,34.16,6.45,0.5,63.84,25.35,50.49,30.72,87.02,0.5,30.8
2010-12-17,14.58,0.0,12.15,1.0,2.34,56.46,0.0,22.43,0.82,34.75,13.16,48.45,33.77,79.66,0.84,29.3
2005-10-5,3.63,19.31,4.65,1.0,3.0,49.22,16.28,4.07,0.5,52.57,29.93,46.43,11.18,40.93,3.52,33.0
2006-3-28,6.23,19.7,10.13,1.0,1.0,48.11,1.17,4.31,0.51,49.74,27.14,54.01,31.4,66.67,0.7,33.0
2009-11-18,3.97,24.13,3.64,1.0,2.0,55.34,22.49,4.08,2.0,52.57,23.13,50.39,29.92,86.79,2.0,32.5
2007-5-9,3.12,29.6,1.16,0.6,1.0,59.26,26.3,3.61,1.01,46.93,27.19,43.05,10.07,48.51,1.0,31.1
2007-4-7,1.13,27.45,2.64,0.6,1.0,54.78,25.01,1.59,1.01,42.74,29.86,45.63,17.25,50.7,1.0,28.4
2008-11-23,1.86,24.94,4.5,1.0,2.0,60.95,18.6,5.89,1.5,46.13,23.0,54.01,24.9,48.28,1.5,26.4
2008-6-25,3.72,21.73,1.09,1.0,1.0,57.02,22.04,4.6,0.5,49.14,25.0,58.78,18.18,66.26,0.5,28.6
2007-5-19,3.75,23.27,1.07,0.6,1.0,49.77,23.2,3.57,1.02,48.74,31.0,43.54,16.45,46.82,1.0,33.0
2005-11-10,1.92,17.25,5.38,1.0,2.0,48.11,12.33,3.87,0.51,45.33,27.86,44.73,14.88,38.1,2.59,31.7
2012-3-4,0.2,23.04,6.73,1.0,2.0,41.53,23.04,4.5,1.0,53.62,27.23,50.47,14.15,81.63,1.0,31.7
2013-12-9,5.53,22.44,2.88,1.0,3.0,51.99,23.06,0.08,2.0,45.95,32.35,45.75,26.06,27.74,3.5,29.0
2006-9-2,6.49,25.94,2.52,1.0,4.5,55.9,22.99,5.65,1.01,53.59,29.09,44.24,9.88,51.35,4.31,30.3
2007-4-8,9.91,27.33,4.26,0.6,1.0,58.14,25.37,4.49,1.01,43.33,29.8,45.73,61.43,51.07,1.0,30.8
2005-3-3,4.21,25.92,5.23,1.0,1.0,42.07,13.17,3.63,0.2,42.54,29.93,37.72,19.17,50.46,2.04,31.6
2008-7-14,1.03,25.56,0.91,1.0,1.5,58.14,30.69,3.35,1.0,51.76,27.9,48.86,17.69,65.22,2.0,27.8
2005-7-7,3.28,27.23,1.75,1.0,1.0,57.02,27.2,3.52,0.51,57.66,30.05,61.38,14.71,54.3,2.554,30.6
2004-7-28,3.0,19.53,7.19,0.1,0.5,49.77,2.9,0.84,0.1,46.93,20.1,50.7,11.39,18.48,0.4,23.8
2013-10-27,0.19,23.3,0.26,1.0,1.5,42.07,29.2,2.15,1.0,59.7,27.99,55.21,15.58,33.35,1.5,33.0
2014-3-5,1.18,24.0,1.27,0.2,1.0,49.77,22.5,4.32,1.0,43.89,19.61,33.25,8.95,10.93,2.0,25.2
2009-7-24,7.09,23.35,3.62,1.0,2.0,51.99,15.35,4.21,2.0,54.81,26.1,45.63,11.85,89.71,2.0,29.8
2010-10-22,2.82,26.99,3.23,1.0,4.5,47.01,25.06,4.19,2.5,62.47,27.3,57.1,8.2,83.17,3.0,30.5
2010-9-24,4.01,26.76,3.0,1.0,4.5,48.67,22.49,4.82,2.5,76.44,28.27,57.52,5.23,87.08,3.0,31.6
2012-11-28,5.76,23.01,1.01,1.0,2.5,51.99,23.0,2.68,1.0,59.92,28.06,34.91,12.97,50.74,1.0,31.7
2006-10-15,3.27,29.7,1.16,1.0,3.0,53.1,27.0,1.3,1.0,39.76,29.1,35.26,9.27,43.68,2.96,30.0
2006-4-22,5.37,23.0,2.53,1.0,1.0,53.1,20.01,5.34,0.52,54.81,23.1,58.14,16.02,70.58,0.51,33.0
2014-1-9,1.57,30.13,1.65,1.0,1.0,44.81,27.13,0.33,1.0,41.44,30.2,42.22,7.88,22.47,1.0,31.0
2010-6-25,3.54,21.39,4.07,1.0,2.0,57.58,15.33,6.08,1.0,90.1,26.94,90.53,12.16,98.71,1.0,31.5
2008-8-6,2.75,13.21,2.7,1.0,1.5,57.58,21.97,5.23,0.5,52.57,27.45,51.31,23.47,61.59,4.0,30.2
2007-11-27,7.93,25.11,4.89,0.6,1.0,64.35,13.2,9.86,1.0,32.89,25.32,36.39,19.2,31.04,1.0,30.6
2007-7-12,1.69,28.62,1.05,0.6,1.0,58.14,23.05,2.17,0.5,51.16,29.8,37.43,9.0,39.76,2.0,29.4
2013-4-19,1.46,15.14,3.85,1.0,2.0,52.55,10.16,7.8,1.0,58.23,25.0,49.66,7.31,65.74,0.5,31.8
2007-9-30,4.31,22.49,2.88,0.6,2.5,63.78,29.66,1.1,1.49,43.33,29.89,51.21,6.29,30.96,3.5,26.9
2005-10-30,3.96,23.99,3.36,1.0,3.0,58.7,27.56,7.09,0.51,46.33,30.14,42.07,26.61,38.06,3.49,31.3
2005-9-3,8.63,29.53,3.4,1.0,3.0,43.17,34.5,2.05,0.51,56.23,23.59,49.36,20.69,45.38,3.5,32.9
2005-8-21,2.79,29.32,2.5,1.0,2.0,47.56,29.17,1.9,0.51,55.01,32.1,50.7,9.69,48.15,3.49,33.0
2013-9-25,2.55,33.05,2.5,1.0,2.5,50.33,31.75,2.92,3.5,51.95,32.1,45.95,6.15,39.85,2.0,31.1
2007-1-2,6.72,14.99,8.1,1.0,1.0,59.82,4.19,2.4,0.5,41.35,28.05,46.63,24.66,36.68,0.5,25.0
2009-12-12,24.49,0.0,24.71,0.0,2.0,55.9,0.0,4.1,0.5,80.45,23.9,79.15,74.17,92.08,0.5,33.0
2006-3-13,5.69,25.23,5.2,1.0,0.5,53.1,20.91,7.78,0.51,50.75,23.14,54.43,35.72,63.22,0.83,31.5
2004-7-14,3.28,14.54,7.08,0.1,0.5,50.88,15.35,2.26,0.1,46.93,26.94,53.7,15.35,15.79,0.42,29.1
2007-1-22,20.31,10.0,4.94,1.0,0.5,55.9,0.0,21.5,0.5,40.36,9.3,45.73,47.46,47.69,0.52,28.9
2006-8-11,3.66,27.41,2.03,1.0,2.0,46.46,25.7,1.58,0.52,58.07,32.9,54.33,4.96,55.85,1.99,33.0
2009-12-26,8.74,13.19,19.36,1.0,40.0,57.58,0.0,3.72,9.0,86.03,20.44,84.62,40.0,98.22,5.0,28.1
2006-5-12,1.17,27.74,4.98,1.0,2.0,46.46,24.6,4.34,0.52,57.46,23.39,56.65,16.71,68.93,1.0,32.7
2009-11-5,1.83,29.93,1.09,1.0,3.0,54.22,28.64,3.75,2.0,44.93,29.16,46.33,9.85,87.37,3.0,33.0
2013-10-2,5.84,32.7,3.24,1.0,2.5,48.11,29.08,4.63,3.5,53.62,25.14,44.27,15.79,37.98,2.0,32.3
2013-7-13,3.46,27.23,2.38,1.0,1.5,48.67,27.02,3.31,2.0,55.7,28.14,48.15,1.22,55.9,0.5,33.0
2014-1-22,5.82,30.02,2.16,1.0,1.0,36.64,24.02,0.46,1.0,46.56,30.25,47.35,8.8,19.15,1.0,32.1
2009-6-8,3.19,25.49,4.09,1.0,2.0,55.9,19.16,4.11,2.0,64.25,29.06,56.97,15.61,91.49,2.0,30.2
2006-11-5,2.33,29.39,4.82,1.0,2.0,48.11,29.33,3.65,1.04,43.73,28.89,36.48,7.57,38.32,2.0,33.0
2012-6-24,5.21,15.0,12.98,1.0,1.0,47.01,0.0,8.57,0.5,46.15,22.0,54.59,53.61,80.61,0.5,32.0
2006-4-8,10.67,27.11,7.89,1.0,0.5,58.14,20.58,8.02,0.51,52.37,27.116,58.78,31.01,69.83,0.51,33.0
2008-6-26,1.4,21.79,2.11,1.0,1.0,55.34,21.39,4.02,0.5,48.94,25.0,59.0,22.89,66.26,0.5,29.5
2007-10-28,4.07,15.46,1.44,0.6,1.0,53.66,19.53,1.65,1.0,38.58,29.8,38.29,20.58,26.07,1.0,31.9
2006-1-23,3.35,26.94,1.25,1.0,1.0,40.44,25.43,1.64,0.5,38.58,32.06,43.64,22.21,45.87,0.53,32.7
2012-1-13,2.29,15.0,7.25,1.0,2.0,44.26,15.61,7.5,0.5,54.66,21.16,50.37,32.66,71.65,0.5,29.9
2010-7-18,7.23,13.32,6.73,1.0,1.0,51.44,16.42,6.58,0.5,85.88,28.02,84.4,11.71,98.59,0.5,29.7
2004-2-7,11.17,25.33,13.34,0.22,0.24,55.9,23.03,12.11,0.1,46.53,13.01,38.2,33.26,5.86,0.42,29.9
2008-11-21,1.09,23.86,3.28,1.0,2.0,59.26,13.73,2.44,1.5,46.13,28.05,54.96,12.13,48.28,1.5,28.5
2005-12-31,1.33,22.54,4.58,1.0,1.0,49.22,12.44,5.6,0.5,39.96,27.9,35.73,21.47,40.11,0.5,29.6
2007-1-18,17.97,19.94,9.93,1.0,0.5,54.22,0.0,9.33,0.49,37.4,23.37,48.25,33.96,45.06,0.52,32.2
2012-3-27,3.71,27.99,3.0,1.0,2.0,45.36,23.99,4.93,1.0,59.08,26.0,53.03,20.78,78.37,1.5,30.9
2013-4-13,5.13,14.29,8.41,1.0,1.83,50.88,7.5,9.41,0.34,59.5,28.0,49.26,23.79,64.91,0.8,33.0
2006-11-20,12.06,29.13,12.93,1.0,3.0,64.35,25.37,10.68,2.0,43.73,25.4,33.3,13.09,34.45,4.0,27.7
2012-4-12,2.33,27.29,3.27,1.0,2.0,49.22,35.0,6.29,0.5,64.81,22.0,53.55,1.06,75.5,1.0,31.2
2004-8-23,0.97,25.54,1.99,1.0,1.0,58.7,23.34,2.36,0.1,48.33,24.1,47.23,13.13,14.72,1.9,22.0
2004-4-17,10.33,19.63,11.05,0.1,0.7,55.34,13.32,5.34,0.1,52.78,28.03,58.03,37.46,6.95,0.4,31.3
2004-7-26,4.99,19.31,5.95,0.1,0.5,59.26,2.61,2.32,0.1,46.53,20.1,53.39,15.08,18.25,0.42,25.3
2007-6-24,1.62,26.59,1.12,0.6,1.0,55.9,24.15,3.58,0.5,49.14,30.02,40.7,12.76,43.24,1.0,33.0
2007-5-10,1.21,29.54,2.82,0.6,1.0,57.58,25.37,2.78,1.01,47.33,25.1,42.76,9.16,48.33,1.0,28.8
2007-7-6,3.52,23.72,1.12,0.6,1.0,64.35,25.3,4.29,0.5,49.94,27.1,37.82,10.58,41.06,2.0,30.8
2010-12-16,7.61,0.0,5.82,1.0,2.5,49.77,0.0,2.07,1.0,34.75,22.34,47.05,18.2,79.32,1.0,29.3
2013-7-4,1.23,28.6,2.48,1.0,1.5,48.67,29.01,6.51,0.5,53.62,27.0,45.85,16.69,57.8,0.5,33.0
2008-7-26,2.59,26.54,1.84,1.0,1.5,58.7,29.12,3.95,1.0,52.37,23.1,48.55,11.49,63.47,2.0,29.6
